,Titles,Articles,Urls
39,Dedicated to pupils with special needs - Daily Monitor,"Maria Nansubuga Galiwango was supposed to be a journalist. That is what she longed for as a child. She thought that each of her days would be filled with an adventure of travelling to new places.Instead, after completing Senior Four, her elder brother encouraged her to become a teacher because of her love for children. That was the turning point as Nansubuga joined Gaba Teachers College where she graduated with a certificate in primary school teaching. It was the beginning of the journey into the unknown. She got a job at a school that she never thought would change her life forever.Tough startIn 2012, Nansubuga joined Hill Preparatory School, Naguru, kickstarting her journey in teaching.  I was given an inclusion class but that was a big challenge,  the 32-year-old said.An inclusive class has learners with disabilities and special education learning alongside their non-disabled peers. I had no interest at first. I was even afraid but after prayer I realised that this was a special group of people God had allowed me to reach,  Nansubuga recalls.As we sat for the interview, the love from the children was evident. A couple of them played with her while some hugged her, interrupting the session at several stages.Getting into the grooveA multi-talented teacher, Nansubuga later completed her diploma at Uganda Martyrs University-Nkozi in 2015 courtesy of the school director Clare Wavamunno and head teacher Ambrose Kibuuka. She attended several school trainings at Lugogo in Kampala which were regularly organised by Special Olympics Uganda as well as Umoja Global Community Music Therapy. The British Council also offered her an opportunity to travel to the United Kingdom in 2014 during an exchange programme to improve her skills of teaching special needs children.  I picked interest in furthering my knowledge of special needs education because I found these children amazing. They are so loving and I started seeing Jesus in them,  she said.Another dimensionNansubuga who teaches English and Mathematics, currently conducts private lessons at the convenience of the parents  homes for the last one year.Although she left Hill last year, she still goes there to conduct swimming lessons on a private arrangement.Nansubuga said she is now married to teaching even though she opted to start her private classes which she says offered her greener pastures. There are some parents who are still not comfortable bringing their special needs children in public and I find that an opportunity to reach out to them and help them develop,  she said.Nansubuga said she chose that approach because it is exciting yet she has a passion for seeing children with special needs excel. For special needs children, there s something new everyday, she says. They are fun and can be a challenge sometimes especially children with intellectual disabilities but we get to know each other. Nansubuga believes a good special needs educator is someone who has a passion for what they teach, and who you teach.  Being flexible and passionate is something I take pride in as an educator. I constantly talk to them to be able to build self-esteem. She was forced into swimming to tame autistic children who are normally hyper, especially after lunch making it necessary to curb extra energy.The common intellectual disability cases she has handled include; autism, down syndrome, cerebral palsy, dyslexia and attention deficit disorder. Each of those cases are handled differently and that is the best lesson I have learned in life. Everyone is different from the other,  she notes, adding that loving such children is what makes us human.Moving onNansubuga agrees that she cannot get all the money she needs from teaching as such she handles different projects. After opting to leave Hill Preparatory School last year, she joined Kampala International Pre-School in Naguru before she settled at Bourneville International School. She supplements this by working in a network marketing company, Success, which deals in cryptocurrencies. I do personal work with Success online and I never have to worry about my teaching appointments,  she says about her balancing act.[email protected]",https://www.monitor.co.ug/News/Education/Dedicated-pupils-with-special-needs/688336-5060824-glwrmwz/index.html
40,NTCs should offer computer courses - Daily Monitor,"Despite computer being one of the subjects taught in schools today, several National Teacher s College (NTCs) across the country do not conduct these courses for their students. As such several stakeholders in the education sector have called on the Education ministry to consider having in place computer courses to produce teachers who can impart computer education to the learners. Last year, National Curriculum Development Centre (NCDC), recommended that computer studies must be taught at both O and A-Level.In fact Denis Tabo, a former student of Gulu Central High School told Daily Monitor that limited access to computer labs, and lack of computer books was the reason why students performed dismally in computer exams in the 2018-2019 national exams. We used to access computer lab twice a week for only 80 minutes a day which is not enough for a student to practice,   he said. He also cited lack of computer books that has made most of the students fail the theory part of the computer exams due to limited books in various schools. But Michael Okidi, the head teacher Layibi High School, advised schools to take up computer lessons when they already have in place enough computers and well-trained computer teachers. Lack of professional teachers is forcing us to hire anybody with a Bachelors in Computer Science some of whom are not equipped with the right knowledge of teaching students,  he said. Charles Nyakito, the principal Unyama NTC, said computer studies are not yet in their curriculum.  We have been advocating for Kyambogo University to substitute Typewriting course with computer studies but we are not yet successful,  Nyakito said. Currently, only Business Education students at Unyama NTC are taught computer, which is a small group,  he adds.Decrying the status quo, Ronald Lukyamuzi, the vice chairman Information and Communication Technology Teachers Association of Uganda, said most of the members of the association are not professional teachers but university ICT and Computer Science graduates.  Government should also equip all the schools teaching computer studies with computers. Most schools have only about five computers which are shared by 60 students and no projector to support teachers in class,  he said. Computer studies were included in secondary school syllabus to encourage practical work and skills to allow students to accommodate the changing technologies in ICT.[email protected]",https://www.monitor.co.ug/News/Education/NTCs-should-offer-computer-courses/688336-5060874-jfktjhz/index.html
41,"I do not regret becoming a teacher, despite poor pay - Daily Monitor","Teachers complain about little pay and in fact this has discouraged a number of people from joining the profession. Not for Joviah Nyakwera. The teacher is proud of her choice of profession. Nyakwera describes her 12-year experience in teaching as an amazing journey, which she would love to end only on retirement. A number of teachers are in the profession but do not like their work. I am grateful for what I am. Through teaching I have been exposed to people from different walks of life and I have been able to influence their lives positively,  she says. Born to Yofesi Ndoleriire of Rubona Bunyangabu, Nyakwera says she was inspired to join the profession by her parents who were both teachers.She recalls being taught while at home something she attributes her love for teaching to.  I always spare time to revise with my children. This helps me discover their strengths but also weaknesses in learning,  she says.Nyakwera joined school in 1989 at Rubona Primary School and after completing Primary Seven, she joined Kahinju Secondary School in Fort Portal for O-Level.While at Kahinju, she was drawn further to teaching after seeing the commitment and selfless attitude that her teachers displayed. My teachers were a great inspiration. Some would even sacrifice their leisure time just to give us extra lessons on hard concepts which we would not have grasped during lessons,  she says adding that this selfless attitude is what has made some teachers influential people.In 2000, Nyakwera joined Progressive Secondary School, Wandegeya for A-Level with History, Economics, Geography and Divinity as her subject combination.She later enrolled for a Bachelors of Arts in Education at Uganda Christian University, Mukono. This was a dream come true considering she was enrolling for a course that she had longed to pursue.In 2004, after her graduation, Nyakwera started her teaching journey at Kaboyo Secondary School in Kabarole District. She was not employed on fulltime basis but it did not stop her from doing her job well.  I used to wake up early in the morning and be at school on time regardless of the little pay I was getting,  she recalls. In all this, her joy was seeing her students excel and move on to the next level. Diversifying She was at Kaboyo until 2010 when she was transferred to Kibiito Senior Secondary School to teach History and Divinity in Senior Four and Senior Six.She wanted to diversify. And so she applied to become an examiner for Senior Four History at Uneb in 2009. This is a decision Nyakwera does not regret. She says becoming an examiner has helped her learn many ideas thus helping her get more students to pass her subject.  I have learnt how they mark at Uneb and what they consider during marking,  she notes. In 2012, Nyakwera was transferred to Nyarukoma Secondary School in Kyenjonjo District as a teacher on government payroll. She was there for two years until the administration of Kibiito Secondary School asked for her services again. In 2014, she returned to Kibiito Secondary School but alongside teaching, she became the senior woman. This, she says, made her realise that students have several issues that teachers need to address so that they are nurtured and attain a holistic education. Students have so many issues that affect their daily lives. They range from physical, social to physiological. If not addressed, it becomes hard for the students to perform well. Important to note is that as teachers, we have a big role to play in these student s lives since we spend a lot of time with them, compared to their parents,  she explains.Growing careerNyakwera is now the deputy head teacher in charge of general duties at the school. Despite teaching the candidate classes, she spares time to interact with the students and through this, she finds out the major challenges that are affecting students and finds possible ways to solve them. To get expertise on this, Nyakwera has enrolled for a Masters in Counselling Psychology at Uganda Martyrs University, Nkozi. To her, a good teacher is supposed to provide counselling and guidance to the students.Asked about some of the challenges affecting the teaching profession, Nyakwera says the greatest is teachers who join the profession as the last option, as well as businessmen who open schools and have led to unhealthy competition among schools. These business people are not interested in the kind of students their school churns out. They are only interested in instant results so as to attract more numbers in their schools. This has led to high level of malpractices in schools,  she observes.Nyakwera says for a teacher to excel in teaching, they need to be selfless, patient, hardworking and committed. And athough the salary may not be that much, she say there is nothing as gratifying as a teacher seeing their students excelling in future.Voices Nyakwera is a teacher that is very determined to get results. She is good at engaging parents so as to make sure that her students get help both at home and at school. Gwendolyn Kanyomozi, teacher She is self-driven and patient with her students. She is also a good counsellor who always engages students to make sure they are on the right track. Moses Rubalema, lecturer, Mountains of the Moon University She is strict and does not tolerate laziness. But it is her being strict that has modelled me into what I am today. She does not want to see any of her students fail. Jonathan Mwesige, student, Makerere University",https://www.monitor.co.ug/News/Education/I-do-not-regret-becoming-a-teacher-/688336-5050658-13lm3f7z/index.html
42,Ensure you enrol for a course you won t regret - Daily Monitor,"In 2016, Makerere University students protested the institution s decision to scrap 32 courses. The affected students complained that the decision would affect their chances at gainful employment in the competitive job market. Commenting on the institution s decision, Prof John Ddumba Ssentamu, the vice chancellor of Makerere University then, said some of the courses were merged, dropped totally or restructured to give holistic training to students. He added that students must understand that curriculums are always reviewed. And while Makerere was restructuring courses, in Mukono at Uganda Christian University, some new courses were being introduced. According to Ivan Naijuka, the university spokesperson at the time, the decision to review their curriculum to include new courses was because the institution aims at giving their graduates a competitive advantage in the job market.  The need to train professionals who are whole in the sense of knowledge, integrity as well as stewardship directed the institution s decision to include new courses,  he said. But with the various changes in courses of study at our institutions, what should inform one s choice  PassionSolomon Eriatu, a former student at Kampala International University, says he had always been passionate about journalism and when it was time for him to join university, he could not look any further than a course which would offer him the much desired training. And so Eriatu enrolled for Mass Communication.  I am an extrovert and sociable person and basing on those character traits and my passion for news reporting, I decided to join journalism class. My role models are all media people and I had been practising how to write stories since primary school.  Similarly, Judith Akwelele enrolled for a Bachelors in Child Development because of her love for children.  I could not have opted for any other course as my passion for children in unrivalled. And contrary to popular belief, I had high grades that are synonymous with those who enrol for courses such as Law. At least I felt happier than my colleagues doing Law because they were influenced by their parents,  she says. InspirationOften times, students envision a conducive and favourable working environment ready to embrace them after university through the eyes of their role models. Sean Rukundo, a graduate of Procurement and Logistics, currently a CIPS student at Uganda Management Institute, says he was inspired to study procurement and logistics because of his father s success.  Having seen my father move through the ranks in a government ministry s department of procurement, I was inspired to pursue the same course. I envisioned a job market in favour of procurement officers. Unfortunately, times are dynamic and I have not been able to find a stable,  narrates Rukundo. Money factorDespite her passion for Law, 43-year-old Mary Ouma, enrolled for Bachelor of Arts in Education because she was getting government sponsorship on the latter at Makerere University.  The high tuition fees for law school left me with no option but to venture into teaching. Fortunately, I have grown to love the profession. And luckily the job market is very favourable for my kind even with the changing times,  she says. GradesAlthough some are driven by passion, others are forced to choose certain courses by their scores in national examinations. For instance Martin Kaganzi s dream of joining journalism class still remains a dream.  I was given Public Administration at Kyambogo University as my 14 points at UACE could not allow for Journalism,  he shares. Some students opt for certain courses after getting intimidated out of the ones they have been admitted to. Most universities give students a window of two weeks to if they are to switch. Akwelele reveals that some of her peers joined Child Development course because they thought it would be easier for them to pass and be free from retaking papers. Similarly Sheila Alupot, a third year student of Nkumba University switched from Mass Communication to Bachelors of Social Work and Social Administration after feeling overwhelmed.  The multiple theories and numerous fieldwork assignments in the Journalism class scared me,  she says. According to Doreen Metta, a lecturer at St Lawrence University, students need to get career guidance.  Students who receive career guidance are well equipped with the knowledge of which courses to study.  Metta encourages both teachers and parents to be involved in providing the rightful career guidance to their children so that by the time they get to university, they are sure of what they want to pursue.  Parents should be involved in exposing their children to different materials and practices that will help them make their choices. Understand your child s interest in say; medicine, and allowing them to interface with medical persons as well as be exposed to hospital environments,  she advises.WHAT THE STUDENTS SAY I enrolled for a Journalism course because I had always admired being a presenter either on television or radio but because I encountered a lot of challenges getting into that field, I got demotivated and now I just write.  Kezia Koburungi, Mass Communication student KIU We live in a world of technology and innovations. I figured I could capitalise on this to come up with innovations that can solve our country s challenges. Collins Nuwagaba, Masters in Computer Security, UTAMU Phased out courses at MUKB. Ethics and Human Rights B. Information Systems B. Information Technology BSc Agricultural Engineering BSc Mechanical Engineering BSc in Biomedical Engineering BSc Statistics BSc in Business Statistics Master in Mathematics Master of Mathematical Modeling BSc in Conservation Biology BSc in Fisheries Aquaculture BSc in Ethno-botany B. Sports Science B. Physical Education Master of GeologyMaster of Petroleum Studies",https://www.monitor.co.ug/News/Education/Enrol-for-a-course-you-won-t-regret-makerere/688336-5050688-12f14juz/index.html
43,"Networking, easy way of growing career - Daily Monitor","For your career to take off, you will need the help of people who will avail opportunities, know-how and connections. Just like a popular quote by American businessman and media magnate Sumner Redstone states:  If you never venture beyond what you know... You have spawned your own limitations.  To grow your professional relationships, start with the people you already know; your family and friends who will eventually introduce you to their family and friends, which will continuously expand your networking circle to a level that is satisfactory to you. Although networking might be difficult for naturally introverted people, they must make an effort to go out and meet new people because that is one way in which careers and businesses are built. TV personality, fashion designer and host of the popular Kwivuga Poetry Sessions, Nunu Umuringa Butare s career is an embodiment of the power of networking. As a social entrepreneur, her business depends on the good will of as many people as possible.  I was lucky to realise that one cannot grow or succeed in a vacuum so I set out to meet as many people as possible and make meaningful connections. I attend every event I am invited to, offer help whenever I am called upon, and treat every connection with as much respect as possible,  she says. Breaking barriersNetworks have the power to break barriers and establish the most unlikely relationships. Edwin Musiime, the NTV Property Show presenter, says he has entered the House of Lords, accessed the United States White House relying on the power of networks.  I always say that our networks determine our net worth. The power of networking has enabled me attain high levels of leverage across all spheres of influence. The Bible says iron sharpens iron; people make you a better, wiser and stronger person  Musiime reveals. Networks also help influence decision, avail mentors, life coaches and role models that are very essential for both business and career growth. As Musiime says, we are always five people away from the person we want to meet the most in the universe; someone you know might know someone who knows someone else, who knows that person you believe has the power to change your life forever.  One of my role models and personal mentor is Vusi Thembekwayo who is regarded as the world s youngest and most impressive public speaker and I met him through my vast connections. I can testify that meeting him changed my life in all ways; financially, emotionally and spiritually,  adds Musiime.Nourish relationshipsLike all relationships in life, networks need to be cultivated and nurtured or they die off. Public relations specialist Muhereza Kyamutetera avers that networks need reciprocity and integrity to flourish.  In life, we all look for relationships that benefit us either financially, emotionally or intellectually. We, therefore, seek to make connections with people that are likely to fulfill those desires. Likewise, people are drawn to us because of what they think we can do for them. So meeting these expectations is important,  Kyamutetera opines. He further recommends treating every individual relationship with the utmost importance and respect. Join an associationMost professions have an association or union that brings people together. Wilson Kutegeka, the chief executive officer of ClinicMaster, is a member of the Information and Communications Technology Association of Uganda (ICTAU).  I have benefited through connections with international organisations such as the Netherlands Trust Fund which helped develop ClinicMaster to suit international standards thus getting us clients from all over the East Africa region. This would have been a very expensive and strenuous task had I undertaken it on my own,  Kutegeka shares. ",https://www.monitor.co.ug/News/Education/Networking--easy-way-of-growing-career/688336-5050702-ytp9x9z/index.html
44,Suicide: What is plaguing university students  - Daily Monitor,"On March 21, 2019 Ugandans woke up to news that Arthur Basalirwa, a student of Makerere University Business School (MUBS), had committed suicide. A few hours before his death, Basalirwa had posted on one of his social media accounts saying,  I am sorry but it s too late, I m sorry too much weighing on me, I do not want to live to see another day. Basalirwa had posted several other statements on social media earlier in the month which friends were later to realise were revelations that he was going through tough times but did not think deeply about them until they learnt about his death.In September 2018, Joshua Ajuna was found dead in his room in Nsibirwa Hall at Makerere University. Next to his body was a bottle of suspected poison and two suicides notes. According to the notes, personal reasons had driven Ajuna to kill himself. Earlier in April 2011, Francis Kigenyi, 23, had jumped to his death from the fifth floor of Baskon hostel on Sir Apollo Kaggwa Road in Kampala. Before his death, Kigenyi had told guests at his birthday party that his life was worthless and referred to himself as a ghost.Yet Joshua Nuwasasira, 22, a second-year student of Makerere University Business School, Mbarara study centre had in 2012, also committed suicide after he apparently spent every penny of his tuition fees on drinking and partying. He was found hanging in his rented room in Nkokonjeru, Mbarara.These are some of the suicide cases that have been reported at universities over the years, making the situation worrying. What could drive a student who is largely dependent on their parents to take their own life  DepressionAccording to Margaret Kyosaba Biribonwa, a counsellor at Kyambogo University, the main reason for suicides among university students is depression. She says this depression in most cases arises from maladjusted relationships, financial challenges, stress, academic anxiety, low self-esteem, drug abuse, poor performance, career indecision, uncertainty about post-school life and other informational needs. I have had chance to interact with some students who are contemplating suicide; most of them feel as though there is no way out of their situation. They are bombarded with feelings of hopelessness, fear, isolation, hatred toward themselves and so much more. The pain they feel is often immeasurable, to a point where they see no other option but to end their lives,  she explains.How can you tell Jean Nuwagaba, the head of counselling department Kyambogo University, says when a student is depressed, they may show signs of being overly sensitive to how they are perceived by others, their failures, and their relationships. They will also show signs of hopelessness, helplessness, unexplained fear of people, places, events, or objects (phobias), escapism, and general unusual or unacceptable behaviour such as drug abuse and unwarranted sexual escapades. She says sometimes some of these people overuse defense mechanisms such as denial, blame, and projection which are also indicative of mental health issues.Nevertheless, Nuwagaba says a student in such a state can get assistance through psychological interventions such as counselling, guidance, and other forms of psychosocial support.  Extreme cases should be taken to clinical psychologists or psychiatrists for further treatment,  she says.Sometimes students get depressed but fail to get anybody to talk to yet counsellors say talking can go a long way in helping one overcome painful circumstances.University intervention Ritah Namisango, the spokesperson Makerere University, says Makerere University (Mak) has a functional Counselling and Guidance Centre. The Mak Counselling and Guidance Centre is headed by a manager who is supported by professional counsellors. The managers and counsellors are fulltime members of staff at the university. The centre provides professional counselling services to both students and staff and the services are available to help students deal with and solve challenges of living that would otherwise affect their academic achievement and their wholesome being in general. She explains that the centre handles issues such as academics; for instance failure to understand or conceptualise what is taught and failure to make the required grades. It also handles psychological problems such as sexual dysfunctions, family problems, low self-esteem, poor self-concept, bereavement, and love relationships such as being dumped by a lover, failure to relate with a lover or other people, failure to quit an oppressive relationship, as well as psychiatric problems such as depression, anxiety, drug addiction, sexual harassment, HIV/Aids counselling.Apart from providing students with career guidance, the guidance and counselling unit provides first year students with a fresher s orientation where they explain to new entrants the dos and don ts of university life. During this fresher s orientation week, we give every new student at Makerere University an instruction booklet, which is meant to guide them on their life at university,  she says. This, she explains, is to minimise cases of transitional challenges.But Namisango is quick to note that the attendance of these guidance and counselling services is voluntary.At Kyambogo University, Dr Mildred Tibananuka, the dean of students, says in 2018, the university revamped the counselling unit to offer guidance and mentorship to students. She explains that this unit has student mentors who are trained to mentor their peers or to look out for those who are facing challenges and encourage them to come for counselling services.Luckily, she adds that the unit has handled quite a number of depression cases among students so far.  Ever since the inception of this facility, we have tried to popularise our services among students, by distributing flyers to students, notices on noticeboards around the university and making outreaches in student hostels,  she explains.Why are students adamant Unfortunately, some students are not embracing counselling and guidance services yet. According to Biribonwa, a counsellor at Kyambogo University, though universities have created counselling departments, some students are still skeptical to go in for these services. She says some are afraid of being seen by their peers obtaining such services. It is unfortunate that though counselling is very vital for university students, some find it uncalled for and shaming,  she says, adding that for this reason at Kyambogo, they have started online counselling services to help students who would prefer online to physical meetings. Namisango also admits that though the counselling services are free, some students opt out since they are not compulsory. Way forward Biribonwa says it is high time university students accepted that everyone gets depressed at some point in their lives. However, how long it lasts is one of the key factors to determine the severity.  If depression has lasted for more than two weeks and it is affecting your day-to-day life, it is time to get treatment,  she advises.Biribonwa insists that there is absolutely no shame in getting help adding that it is important for any student who is depressed to talk to friends and open up honestly about their feelings.  If you are feeling down, tell them that. If you need someone to talk to, tell them that, too. You might be surprised by how willing they are to help you get through it,  she advises.InterventionsStudent mentors. At Kyambogo University, Dr Mildred Tibananuka, the dean of students, says in 2018, the university revamped the counselling unit to offer guidance and mentorship to students. She explains that this unit has student mentors who are trained to mentor their peers or to look out for those who are facing challenges and encourage them to come for counselling services. She adds that the unit has handled quite a number of cases among students so far.Counselling unit. Ritah Namisango, the spokesperson Makerere University, says the university has a functional Counselling and Guidance Centre. The managers and counsellors are fulltime members of staff at the university. The centre provides professional counselling services to both students and staff and the services are available at the Centre to help students deal with and solve challenges of living that would otherwise affect their academic achievement and their wholesome being in general. [email protected]",https://www.monitor.co.ug/News/Education/Students-and-suicide-what-should-be-done/688336-5060776-23x2r0/index.html
45,Why you need to check that school before sending your child there - Daily Monitor,"There are a number of advertisement activities that schools engage in to attract students which sometimes do not replicate what is on the ground. And a lot of times, some aspects which may impact on your child negatively might be happening at their school behind your back. Agnes Mweteise, was two years ago convinced to take her daughter to a school in Mbarara. She was largely excited about the school s performance in that year s O-Level results that were advertised extensively in the media.But a year after, the school s performance was different and a parent had raised the issue on how the administration always advertises wrong results to dupe them about the performance.  We were surprised when one of us armed with results from the newspaper cuttings found that they were not similar to those of Uganda National Examinations Board. The one advertised in the newspaper showed they had 10 students in Division One while those of UNEB showed that the school had got none,  said Mweteise who withdrew her daughter immediately. Milton Batekateka, a retired primary school teacher, blames the liberalisation policy in education and inadequate inspection, saying education officers should be keen on whatever material schools advertise in media. Mbarara district education officer, Gabriel Ahimbisibwe, warned that schools which dupe parents risk being de-registered and administrators arrested.  Any school found to be engaging in this practice will be de-registered. It is a very bad and dangerous strategy of attracting students,  says Ahimbisibwe. Low school charges Some schools charge rather very low school fees but are these commensurate to the services or what a student or pupil needs for his career development and social welfare Laban Kanywa, the chairperson Federation of Non State Institutions in Western Uganda, says parents should interest themselves in schools that charge very low school fees especially on how they go about the costs of running these schools. Those charging very low fees are only interested in the numbers but not in the standard of education. It is these schools where teachers are not paid or are unprofessional or starve students,  says Kanywa. Every TV, radio station and newspapers at the beginning of the school s term are awash with advertisements of schools. Adverts such as  we have professional staff, science laboratory, well-stocked library, swimming pool, and balanced diet , among others are common but as a parent do you take a step further to investigate whether these actually exist Andrew Kankiriho noted that the commercialisation of education has driven schools to employ all tricks to attract students. One of the schools here in Mbarara even duped the President. It claims to teach science and technology but when the President was going to visit the school, they hired old computers, welding and fabrication machines, sewing machines and forged a workshop, imagine,  said Kankiriho. He challenges parents to always do ground check on schools before enrolling children but added that even after they enrol, parents should always check on the capacity of the school to meet their expectations. Emotional violenceUnlike other forms of violence, emotional violence does not leave physical scars but wounds the heart which lowers one s esteem, dignity, and self-worth. It includes constant belittling, shaming, humiliating, negative comparisons, and frequent yelling and bullying. Nathan Mugume, the head teacher Mbarara Junior School, admits this kind of violence exists in schools and it has very disastrous effects even to a nation; such as having a violent nation. If a teacher is violent, abusive to pupils they may grow up to have violent and abusive families. As teachers we should guide, counsel, discuss and show empathy to pupils because we can either kill or build their future,  says Mugume.He says parents need to always interest themselves in checking their children s behaviour but also monitor the behaviour of school managers and staff towards the pupils.Third partiesDue to commercialisation of education, competition has forced schools to hire private brokers and agents who comb areas looking for students while spreading the  excellence  gospel of the schools.Unsuspecting parents easily get convinced by these brokers, forgetting that these are only interested in getting paid and whatever happens after is none of their business.  During our days, competition was driven by performance but now it is about the numbers you can attract just for economic gain. Why do you employ brokers if your school is sending pupils to first class institutions with good courses   Esau Muhangi, a retired secondary school teacher, asks.This is where the trouble lies. Pupils are in schools not just to learn but also make business for the proprietor.In case you check... Security. The general security at the school and in the neighbourhood should be safe. Care. Some teachers do not have proper handling of students even when they are disciplining them. Ability to teach. This is not just about having professional teachers but those who are able to teach.Hygiene. Are the toilets, latrine, kitchen, dining area and classrooms in good condition  Behaviour. The behaviour of students in a given school can give you a picture of whether it is a good school or not. Plans. Ask about the future plans of the school, especially if the school is new or just building up momentum.Performance. Consider student performance, not just in P7, S4 or S6, but the other classes too.Games. Ensure that the school pays attention and develops learners through co-curricular activities.",https://www.monitor.co.ug/News/Education/Check-that-school-before-sending-your-child-there/688336-5060788-hpnsow/index.html
46,Zimbabwe army confirms detentions of Mugabe allies - Daily Monitor,"Zimbabwe's military said Friday it had detained some ""criminals"" in President Robert Mugabe's government after generals took power in a dispute over who would succeed the 93-year-old leader.""Significant progress has been made in our operation,"" the defence forces said in a statement after vowing to target ""criminals"" close to Mugabe.""We have accounted for some of the criminals while others are still at large.""",https://www.monitor.co.ug/News/World/Zimbabwe-army-confirms-detentions-Mugabe-allies/688340-4190762-u0n1cv/index.html
47,"Two arrested over kidnap of US tourist, guide in Uganda's safari park - Daily Monitor","Suspected kidnappers of US tourist Kimbley Sue Endicott have been arrested. Endicott and a Ugandan tour guide Jean Paul Mirenge Remezo were kidnapped by four gunmen, who hijacked their safari vehicle from Queen Elizabeth National Park on April 2. The gunmen had demanded a ransom of $500,000 (about Shs1.8b) using Ms Sue and Mirenge s cell phones. Police said the two were rescued from the Democratic Republic of Congo by a joint effort involving the Uganda police force, Uganda Peoples Defence Forces (UPDF) and sister security agencies. Reports indicate that the US military also provided support to Ugandan security forces to accomplish the mission. The support included intelligence, surveillance, and reconnaissance assets and liaison officers, according to US news outlets. READ:Kidnapped American tourist, guide were dumped in bush, found their way back on boda bodaMs Sue was handed over to the US Embassy in Kampala by Inspector General of Police Martin Okoth Ochola on Monday. Two of the four gunmen have reportedly been apprehended. The two were only identified as Hakim and Kwarishiima. Sources said the suspects were flown from Kanungu District in western Uganda where they were tracked using a device which was placed in the ransom money they received before setting Ms Sue and Mirenge free.""The joint security team actively investigating the kidnapping incident and successful recovery of an American tourist Ms. Kimberly Sue Endicott and a Senior Tour Guide, Jean Paul Mirenge- Remezo, has made some arrests of suspects, on suspicion of being involved in their kidnap,"" police tweeted on Tuesday. Police spokesperson Fred Enanga confirmed to URN that there were some arrests made in regard to the kidnap. He, however, declined to divulge details. ""I can confirm that there were some arrests but I am yet to get details. I will brief you when I get the information,"" Enanga said. US President Donald Trump on Monday tasked the Ugandan government to hunt the kidnappers and bring them to book. Uganda must find the kidnappers of the American tourist and guide before people will feel safe in going there. Bring them to justice openly and quickly,  President Trump tweeted. The kidnap cast a shadow on Queen Elizabeth National Park, one of the most visited tourist attractions which is home to lions, hippos, crocodiles and various types of antelopes.Additional reporting by URN",https://www.monitor.co.ug/News/National/Two-suspected-kidnappers-US-tourist-Sue-Endicott-guide-arrested/688334-5063712-myy7ko/index.html
48,"Remittances to developing world hit record in 2018, says World Bank - Daily Monitor","Money transfers to poor and developing countries hit a fresh record in 2018 and should become their largest source of external financing this year, the World Bank said Monday.But many banks and money transfer operators charged too much, cutting into the gains of migration, the bank said in a statement.Migrant workers and others sent home an estimated $529 billion to low- and middle-income countries last year, up 9.6 percent from the year before, which had also been a record.Such money transfers should hit $550 billion this year, making them the largest source of external finance, according to the bank.Money transfers were up 12 percent to $131 billion for South Asia and almost seven percent for East Asia, reaching $143 billion. Sub-Saharan Africa saw a 10 percent increase at $46 billion, according to the bank.The United States economy grew strongly while outbound flows from Gulf countries and Russia also rose, according to the bank, which said this explained much of the gains.Excluding China, the remittances amounted to $462 billion, significantly more than foreign direct investment over the period, which stood at $344 billion.Among the development goals set by the United Nations in 2015 was reducing the cost of remittances to three percent.However, banks on average were charging 11 percent in the first quarter of 2019 while post offices charged seven percent.""The high costs of money transfers reduce the benefits of migration,"" Dilip Ratha, the report's lead author, said in a statement.""Renegotiating exclusive partnerships and letting new players operate through national post offices, banks and telecommunications companies will increase competition and lower remittance prices.""Another factor making money transfer costs rise are banks' efforts to avoid money-laundering and terrorism finance.Some banks simply cease working with some money transfer organizations deemed too risky, according to the report.""Banks indicate that risks to their reputation... deter them from having correspondent bank accounts,"" it said. ",https://www.monitor.co.ug/News/World/Remittances-World-Bank-South-Asia-Migrant-workers/688340-5063618-s5yah2/index.html
